#OTU_IDs	trait1
Moraxella_nasicaprae-_-OL841894--_ZY201224_/type_materialtype_strain_of_Moraxella_nasicapraeT	34.0
Uliginosibacterium_sediminicola-_-KY649438--_M1-21_T	25.0
Draconibacterium_mangrovi-_-MN908333--_GM2-18_T	29.0
Serratia_vespertilionis-_-KJ739885--_52_T	25.0
Octadecabacter_antarcticus-_-CP003740--_307_T	6.0
Leeia_oryzae-_-AQXU01000006--_DSM_17879_T	29.0
Fusobacterium_gonidiaformans-_-X55410--_ATCC_25563T_T	34.0
Halosimplex_salinum-_-KT261633--_YPL4_T	40.0
Devosia_limi-_-AJ786801--_R-21940_=_LMG_22951_T	24.0
g__1114981	33.0
Psychrobacter_phenylpyruvicus-_-U46144--_ATCC_23333_T	19.0
Murdochiella_vaginalis-_-LT576397--_Marseille-P2341_T	33.0
Rahnella_rivi-_-MW715679--_FC061912-KT	27.0
Prauserella_isguenensis-_-KJ504173--_H225_T	30.0
Methyloterrigena_soli-_-KP876580--_M48_T	24.0
Desulfarculus_baarsii-_-CP002085--_DSM_2075_T	34.0
g__53416	35.0
Pelodictyon_clathratiforme-_-Y08108--_BU-1_T	17.0
Mycoplasma_synoviae-_-X52083--_WVU_1853_T	33.0
Altererythrobacter_aquimixticola-_-MK194299--_SSKS-13_T	25.0
Companilactobacillus_heilongjiangensis-_-CP012559--_DSM_28069_n_T	23.0
Algoriphagus_confluentis-_-KR868708--_HJM-2_T	21.0
Algibacillus_agarilyticus-_-MH517390--_RQJ05_T	26.0
Haloechinothrix_halophila-_-FJ606836--_YIM_93223_T	31.0
Ancylobacter_rudongensis-_-AY056830--_AS1.1761_T	26.0
Hydrogenophaga_caeni-_-DQ372983--_EMB71_T	26.0
Oryzobacter_terrae-_-KP100643--_PSGM2-16_T	26.0
g__288021	26.0
Frankia_gtarii-_-OP508569--_Agncl-4_/type_materialtype_strain_of_Frankia_gtariiT	26.0
Desulfopila_inferna-_-AM774321--_JS_SRB250Lac_LTP__T	17.0
g__2811390	34.0
Rodentibacter_mrazii-_-KX858294--_Ppn418_T	34.0
Acinetobacter_bereziniae-_-APQG01000050--_CIP_70.12_T	28.0
Kibdelosporangium_rhizosphaerae-_-LC169781--_K10-0543_T	28.0
Pseudomonas_glycinae-_-MG692779--_MS586_T	27.0
Ilyobacter_tartaricus-_-AJ307982--_DSM_2382_T_T	30.0
Bacillus_ectoiniformans-_-KJ461712--_NE-14_T	31.0
Paenibacillus_macquariensis_subsp._macquariensis-_-X60625--_NCTC_10419_T	29.0
Siphonobacter_curvatus-_-MF682433--_HR-U_T	21.0
Pandoraea_pnomenusa-_-AY268170--_CCUG_38742_T	30.0
Amphibacillus_jilinensis-_-AMWI01000052--_Y1_T	28.0
g__1763473	22.0
Streptomyces_rubrus-_-AB473557--_Sp080513KE-34_-=_NBRC_105046-_T	25.0
Nocardia_paucivorans-_-AF430041--_DSM_44386_T	26.0
Algimonas_ampicilliniresistens-_-AB795010--_14A-2-7_T	25.0
Thalassococcus_lentus-_-JX090308--_YCS-24_T	22.0
Acrocarpospora_phusangensis-_-AB649124--_PS33-18_T	26.0
Wenyingzhuangia_aestuarii-_-LC052784--_MN1-138_T	20.0
Mycoplasma_procyoni-_-FJ226566--_LR5794_T	26.0
Fructilactobacillus_lindneri-_-X95421--_DSM_20690_T	24.0
Streptomyces_platensis-_-AB045882--_JCM_4662_T	22.0
Flavobacterium_sediminilitoris-_-MF595513--_YSM-43_T	19.0
Belnapia_arida-_-MW960269--_T18_T	27.0
Chryseobacterium_taeanense-_-AB681269--_NBRC_100863_T	24.0
Streptomyces_xylanilyticus-_-LC128341--_SR2-123_T	24.0
Kangiella_aquimarina-_-ARFE01000004--_DSM_16071_T	28.0
Kurthia_populi-_-KM613132--_10y-14_T	33.0
Micromonospora_ovatispora-_-JQ836686--_2701SIM06_T	26.0
Aeromicrobium_panacisoli-_-AB245395--_Gsoil_137_T	25.0
Labilibaculum_filiforme-_-KY509308--_59.16B_T	29.0
Micromonospora_fiedleri-_-JQ423921--_MG-37_T	26.0
Nocardioides_hungaricus-_-AM981198--_1RaM5-12_T	24.0
Nocardiopsis_fildesensis-_-FJ853144--_GW9-2_T	27.0
Bounagaea_algeriensis-_-KF981441--_H8_T	23.0
Streptacidiphilus_oryzae-_-DQ208700--_TH49_T	25.0
Dokdonia_pacifica-_-KP862606--_SW230_T	22.0
Bacillus_infantis-_-AY904032--_SMC_4352-1_T	33.0
Corynebacterium_felinum-_-AJ401282--_CCUG_39943_LTP__T	34.0
Nocardioides_ginsengisoli-_-AB245396--_Gsoil_1124_T	26.0
Glycomyces_rhizosphaerae-_-KY744945--_NEAU-C11_T	25.0
Salinibacter_altiplanensis-_-LT160741--_AN15_T	33.0
Marinomonas_colpomeniae-_-MW035792--_SM2066_T	21.0
g__186188	26.0
Marinifilum_breve-_-QFLI01000000--_JC075_T	28.0
Comamonas_antarctica-_-MN428675--_16-35-5_T	19.0
g__134813	32.0
Devosia_glacialis-_-HM474794--_Cr4-44_T	24.0
Sphingomonas_gimensis-_-JQ608327--_9PNM-6_T	24.0
Methanococcus_aeolicus-_-CP000743--_Nankai-3_T	48.0
Cryobacterium_mannosilyticum-_-JX949475--_RHLT2-21_/type_materialtype_strain_of_CryobacteriummannosilyticumT	29.0
Aeromonas_fluvialis-_-FJ230078--_717_T	32.0
Methanobacterium_congolense-_-AF233586--_C_T	55.0
Acinetobacter_baretiae-_-MN709041--_B10A_T	27.0
Streptomyces_kanamyceticus-_-DQ442511--_NRRL_B-2535T_T	25.0
Corynebacterium_kalidii-_-ON182065--_LD5P10T	35.0
Saccharothrix_stipae-_-JN002085--_D34_T	25.0
Carnobacterium_antarcticum-_-MG734178--_CP1_T	28.0
Cellulomonas_wangsupingiae-_-ON974316--_zg-Y908T	26.0
Thiovibrio_frasassiensis-_-OP597810--_RS19-109_/type_materialtype_strain_of_Thiovibrio_frasassiensisT	24.0
Anaerobranca_californiensis-_-AY064218--_PAOHA-2_T	48.0
Devosia_equisanguinis-_-MH665407--_M6-77T	24.0
Vibrio_superstes-_-AY155585--_G3-29_T	23.0
Cohnella_lubricantis-_-KX581041--_KSS-154-50_T	34.0
Mycetohabitans_rhizoxinica-_-AJ938142--_HKI_454_T	26.0
Sneathiella_limimaris-_-MK049901--_GH1-24_T	25.0
g__489909	30.0
Pseudomonas_zeae-_-CP077090--_OE_48.2T	26.0
Salinarimonas_rosea-_-AUBC01000058--_DSM_21201_T	26.0
Camelimonas_fluminis-_-KM979560--_XZ2_T	24.0
g__633405	28.0
Levilactobacillus_fujinensis-_-MK110865--_218-6_T	27.0
Paracoccus_communis-_-KC243677--_S3_T	25.0
Pseudomonas_rhizoryzae-_-MK759856--_RY24_T	32.0
Methylocaldum_marinum-_-AB894129--_S8_T	38.0
g__75654	23.0
Streptomyces_violaceorectus-_-AB184314--_NBRC_13102_T	26.0
Sphingopyxis_nepalensis-_-MF405104--_Ktm-14_T	25.0
Nonomuraea_suaedae-_-MG757745--_10-20SHSu_T	26.0
g__2731450	26.0
Thermoflavifilum_thermophilum-_-AB849120--_STH-1-Y1_T	22.0
Rhizobium_azibense-_-JN624691--_23C2_T	18.0
Marinomonas_fungiae-_-JQ409370--_AN44_T	21.0
g__3026546	27.0
Chondromyces_pediculatus-_-GU207875--_Cm_p51_T	26.0
Haemophilus_aegyptius-_-AFBC01000053--_ATCC_11116_T	34.0
Hymenobacter_roseosalivarius-_-Y18833--_AA718_T	12.0
Rheinheimera_aestuarii-_-KM588222--_H29_T	29.0
Sulfurisoma_sediminicola-_-AB842427--_BSN1_T	24.0
Amphibacillus_xylanus-_-AP012050--_NBRC_15112_T	30.0
Janthinobacterium_rivuli-_-MN548379--_FT68W_T	17.0
Solirhodobacter_olei-_-MK244671--_Pet-1_T	25.0
Pyrococcus_yayanosii-_-EU682399--_CH1_T	88.0
g__1122284	25.0
Paenibacillus_chinjuensis-_-AF164345--_WN9_T	28.0
Corynebacterium_nasicanis-_-HG799103--_2673/12_T	33.0
Desulfuromonas_michiganensis-_-AF357915--_BB1_T	27.0
g__586	29.0
Rhodovulum_viride-_-HE983843--_JA756_T	25.0
Hirschia_litorea-_-JQ995780--_M-M23_T	25.0
Roseomonas_soli-_-JN575264--_5N26_T	27.0
g__429	22.0
Paenibacillus_alvei-_-AJ320491--_DSM_29_T	27.0
Methylomonas_scandinavica-_-AJ131369--_SR-5__LTP__T	22.0
g__2785518	30.0
Pseudoalteromonas_rubra-_-X82147--_ATCC_29570T_T	24.0
Erysipelothrix_piscisicarius-_-CP034234--_15TAL0474_T	36.0
Methylomonas_fodinarum-_-X72778--_ACM_3268-_JB13_-phenon2-_T	26.0
Natronoarchaeum_mannanilyticum-_-AB935415--_JCM_16328_T	32.0
g__2991701	24.0
Streptomyces_levis-_-DQ442517--_NRRL_B-16370T_T	26.0
Ferrovibrio_xuzhouensis-_-KM978211--_LM-6_T	28.0
Bacteroides_propionicifaciens-_-AB510706--_JCM_14649_T	29.0
Paenibacillus_abyssi-_-KC978082--_SCSIO_N0306_T	26.0
Bacteroides_muris-_-ON325392--_KH365_2T	34.0
g__1254401	29.0
Neisseria_arctica-_-KF995745--_KH1479_T	34.0
Tamlana_haliotis-_-MN519996--_B1N29T	23.0
Flavobacterium_hauense-_-JX066803--_BX12_T	6.0
Methanocalculus_taiwanensis-_-AF411470--_P2F9705-_OCM_672_T	34.0
Aeromicrobium_halocynthiae-_-FJ042789--_KME_001_T	25.0
Thalassospira_xianhensis-_-EU017546--_P-4_T	14.0
g__1578	39.0
g__1573	28.0
Niabella_ginsenosidivorans-_-CP015772--_BS26_n_T	24.0
Roseomonas_sediminicola-_-JQ349047--_FW-3_T	27.0
Proteiniclasticum_aestuarii-_-MW513939--_SCR006_T	32.0
Rickettsiella_massiliensis-_-GQ857549--_20B_T	25.0
Desulfoplanes_formicivorans-_-LC017841--_Pf12B_T	29.0
Rhizobium_etli-_-CP000133--_CFN_42_T	28.0
Ramlibacter_algicola-_-MK342490--_CrO1_T	26.0
Streptomyces_abyssalis-_-HQ585121--_YIM_M_10400_T	23.0
Levilactobacillus_suantsaiihabitans-_-MH810313--_R19_T	27.0
Promicromonospora_aerolata-_-AJ487303--_V-54A_=_IFO_16526_T	25.0
Microlunatus_soli-_-FJ807672--_CC-012602_T	27.0
Cohnella_faecalis-_-MH830517--_K2E09-144_T	34.0
Actinoplanes_rishiriensis-_-AB641831--_RI50-RCA114_T	24.0
Flavobacterium_lindanitolerans-_-EF424395--_IP10_T	11.0
Specibacter_cremeus-_-LN827958--_C1-50_T	27.0
Gluconacetobacter_tumulisoli-_-AB778530--_T611xx-1-4a_T	28.0
Selenomonas_bovis-_-EF139191--_WG_T	35.0
Stenotrophomonas_rhizophila-_-AJ293463--_e-p10_T	26.0
Paracandidimonas_lactea-_-MZ520859--_Q2-2T	34.0
g__2005	27.0
g__2000	27.0
Acholeplasma_axanthum-_-AUAL01000024--_ATCC_25176_T	30.0
Pseudomonas_alcaliphila-_-AB030583--_AL15-21_T	35.0
Staphylococcus_argenteus-_-FR821777--_MSHR1132_T	33.0
Sphingobium_qiguonii-_-EU095328--_X23_T	17.0
Clostridium_putrefaciens-_-AF127024--_DSM_1291_T	33.0
Nonomuraea_coxensis-_-AB274967--_5-38-42_T	25.0
Bifidobacterium_mizhiense-_-LC651622--_S053-2_T	35.0
Bifidobacterium_amazonense-_-MZ573308--_82T18_T	34.0
Gulosibacter_chungangensis-_-HQ268603--_CAU_9625_T	27.0
Flavobacterium_taihuense-_-MZ471648--_NAS39_T	22.0
Mucilaginibacter_rivuli-_-MT733981--_HMF5004T	22.0
Paludifilum_halophilum-_-KP229518--_SMBg3_T	37.0
Methanobacterium_flexile-_-EU333914--_GH_T	55.0
Methylovorus_menthalis-_-HQ380796--_MM_T	20.0
Psittacicella_gerlachiana-_-KY052866--_JacoT9Past_T	32.0
Haloarcula_salaria-_-FJ429317--_HST01-2R_T	39.0
Chryseobacterium_polytrichastri-_-KC560018--_YG4-6_T	24.0
Brackiella_oedipodis-_-AJ277742--_LMG_1945-_R8846_T	30.0
Methylophilus_aquaticus-_-KY806198--_LTK_T	20.0
g__111830	33.0
Tautonia_plasticadhaerens-_-MK559970--_ElP_T	25.0
Inquilinus_ginsengisoli-_-AB245352--_Gsoil_080_T	28.0
Flavobacterium_gossypii-_-KR047732--_JM-222_T	17.0
Prevotella_lacticifex-_-LC639954--_R5019_T	32.0
Cellulomonas_xylanilytica-_-AY303668--_XIL11_T	26.0
Chryseomicrobium_deserti-_-KX456188--_THG-T1.18_T	29.0
Bacteroides_zhangwenhongii-_-MK583535--_HF-5287_T	33.0
Lysobacter_antarcticus-_-MN650237--_GW1-59_T	23.0
Dysgonomonas_macrotermitis-_-HG315620--_Dys-CH1_T	32.0
Streptomyces_tardus-_-MW144955--_P38-E01T	22.0
Phytohabitans_houttuyneae-_-AB663560--_K11-0057_T	26.0
Pseudothermotoga_subterranea-_-HG917903--_DSM_9912_T	64.0
Alkalihalobacillus_alcalophilus-_-X76436--_DSM_485_LTP__T	31.0
Taibaiella_yonginensis-_-KM598262--_THG-SC4_T	22.0
Sulfurimonas_aquatica-_-CP046072--_H1576T	20.0
Embleya_hyalina-_-LC436365--_NBRC_13850_T	25.0
Mariniflexile_ostreae-_-KJ816859--_TYO-10_T	23.0
Thalassospira_alkalitolerans-_-AB786710--_MBE#61_T	13.0
Paenibacillus_glycanilyticus-_-AB681087--_NBRC_16618_T	27.0
Pedobacter_lycopersici-_-KU379664--_T16R-88_T	24.0
Enteractinococcus_fodinae-_-FJ871122--_G5_T	30.0
Methylocella_palustris-_-Y17144--_K_LTP__T	23.0
Hyunsoonleella_ulvae-_-MW527409--_HU1-3_T	23.0
g__2768684	24.0
Mycoplasma_elephantis-_-AF221121--_E42_LTP__T	28.0
Nocardiopsis_prasina-_-X97884--_DSM_43845T_T	38.0
Hymenobacter_latericoloratus-_-AB859260--_YIM_77920_T	25.0
Nocardioides_dongkuii-_-MN400078--_S-713_T	25.0
g__1335631	32.0
Pseudovibrio_flavus-_-KX896701--_RKSG542T	25.0
Methanogenium_frigidum-_-FR749908--_DSM_16458_T	29.0
Streptomyces_pseudoechinosporeus-_-AB184100--_NBRC_12518_T	25.0
Arcicella_rigui-_-HM357635--_NSW-5_T	22.0
Dyadobacter_luticola-_-KY937208--_T17_T	18.0
g__36853	31.0
Mycobacterium_shinjukuense-_-AB268503--_GTC_2738_T	27.0
g__283810	25.0
Photorhabdus_namnaonensis-_-LOIC01000041--_PB45.5_T	25.0
Mycobacterium_saopaulense-_-KM973037--_EPM10906_T	35.0
Microbacterium_liquefaciens-_-X77444--_DSM_20638_T	33.0
Lacinutrix_copepodicola-_-AY694001--_DJ3_T	23.0
Altererythrobacter_palmitatis-_-KX808674--_YIM_75004_T	25.0
Tsukamurella_strandjordii-_-AF283283--_ATCCBAA-173_T	25.0
Mycobacterium_kyogaense-_-MH401762--_NCTC_11659_T	34.0
Gelatiniphilus_marinus-_-KT727029--_GYP-24_T	23.0
Micrococcus_aloeverae-_-KF524364--_AE-6_T	28.0
Mycoplasma_meleagridis-_-AB680683--_NBRC_14852_T	33.0
g__568400	33.0
Paenibacillus_etheri-_-KC625558--_SH7_T	29.0
Rahnella_bonaserana-_-MW715678--_H11b_/type_materialtype_strain_of_Rahnella_bonaseranaT	27.0
g__1604696	31.0
Povalibacter_uvarum-_-AB548216--_ZUMI_37_T	26.0
Cytobacillus_firmus-_-D16268--_IAM_12464_T	33.0
Paraburkholderia_sartisoli-_-AF061872--_RP007_T	27.0
g__1903434	35.0
Cypionkella_sinensis-_-KT985055--_Y1R2-4_T	22.0
g__349314	26.0
g__349312	25.0
Rhizobium_soli-_-EF363715--_DS-42_T	6.0
Streptomyces_lincolnensis-_-AB184279--_NBRC_13054_T	24.0
g__2874214	25.0
Hyphomicrobium_facile_subsp._ureaphilum-_-Y14310--_IFAM_CO-582_=_ATCC_27492_T	13.0
Roseicyclus_mahoneyensis-_-AJ315682--_ML6_T	21.0
Bartonella_vinsonii-_-M73230--_Baker_strain_T	36.0
Trinickia_diaoshuihuensis-_-MH063434--_NEAU-SY24_T	27.0
Phaeovulum_vinaykumarii-_-AM408117--_JA123_T	25.0
Geodermatophilus_tzadiensis-_-HE654545--_CF5/2_T	22.0
Haemophilus_felis-_-AF224292--_ATCC49733_T	34.0
Thioalkalibacter_halophilus-_-EU124668--_ALCO1_T	34.0
Vibrio_tapetis_subsp._tapetis-_-HE795129--_CECT_4600_T	25.0
g__1030	21.0
g__1033	27.0
Novosphingobium_lindaniclasticum-_-ATHL01000125--_LE124_T	27.0
Methylohalobius_crimeensis-_-AJ581837--_10Ki_T	27.0
Nocardioides_insulae-_-DQ786794--_DS-51_T	24.0
Nocardioides_dilutus-_-EF466121--_MSL-11_T	25.0
Apilactobacillus_zhangqiuensis-_-LC634435--_F502-1_T	24.0
Paraglaciecola_marina-_-MK100848--_D3211_T	19.0
Novosphingobium_percolationis-_-MZ707565--_c1_T	22.0
Peptoclostridium_acidaminophilum-_-CP007452--_DSM_3953_n_T	34.0
Dyella_lipolytica-_-KX430827--_DHOB07_T	25.0
Leucobacter_alluvii-_-AM072820--_RB10_T	26.0
Flavobacterium_pallidum-_-KY077155--_HYN0049_T	20.0
Kaistia_geumhonensis-_-AM409363--_B1-1_T	24.0
Planosporangium_mesophilum-_-GU126491--_YIM_48875_T	25.0
Halorubrum_tibetense-_-AY149598--_8W8_T	35.0
Nonomuraea_montanisoli-_-MK583536--_SMC_257_T	26.0
Thermoleophilum_album-_-AJ458462--_ATCC_35263_T	32.0
Vagococcus_entomophilus-_-JQ363620--_VOSTP2_T	32.0
Chlamydiifrater_phoenicopteri-_-LR777658--_c21Ua_68T	29.0
Nitrospirillum_iridis-_-GU048666--_YC6995_T	20.0
Microbacterium_insulae-_-EU239498--_DS-66_T	31.0
Salimicrobium_jeotgali-_-KF732837--_MJ3_T	28.0
Muricauda_onchidii-_-MH532524--_XY-359_T	26.0
Rhodovulum_iodosum-_-Y15011--_N1_T	24.0
Chromobacterium_alkanivorans-_-JN210566--_IITR-71_T	27.0
Heliimonas_saccharivorans-_-JX458466--_L2-4_T	23.0
g__41980	66.0
Actinomadura_physcomitrii-_-MH715905--_LD22_T	26.0
Oceanobacillus_profundus-_-DQ386635--_CL-MP28_T	28.0
g__121038	46.0
Apilactobacillus_ozensis-_-AB572588--_Mizu2-1_T	24.0
Erwinia_billingiae-_-Y13249--_LMG_2613_T	26.0
g__2893058	33.0
g__2893059	31.0
Kitasatospora_aureofaciens-_-AB045881--_JCM_4624_T	25.0
g__2893050	31.0
g__2893055	32.0
g__2893056	32.0
g__2893057	32.0
Gilliamella_bombicola-_-LT631739--_LMG_28359_T	32.0
Chryseobacterium_glaciei-_-KR233779--_IHBB_10212_T	24.0
Treponema_socranskii_subsp._paredis-_-ATFD01000007--_ATCC_35535_T	33.0
Arthrobacter_woluwensis-_-X93353--_1551_T	29.0
Xenorhabdus_khoisanae-_-HQ142625--_SF87_T	32.0
Halomonas_flava-_-HQ832736--_YIM_94343_T	26.0
Brachybacterium_avium-_-CP022316--_VR2415_T	27.0
Micromonospora_salmantinae-_-MN658728--_PSH03T	25.0
Xenophilus_azovorans-_-AF285414--_KF46F_T	27.0
Legionella_jamestowniensis-_-Z49726--_nctc_11981_LTP__T	30.0
Methanosarcina_acetivorans-_-AE010299--_C2A_T	34.0
g__217510	25.0
Mesorhizobium_camelthorni-_-EU169581--_CCNWXJ40-4_T	25.0
Actinobacillus_indolicus-_-AY362891--_46KC2_T	34.0
Thermobifida_fusca-_-AF002264--_ATCC_27730_T	37.0
Turicibacter_sanguinis-_-AF349724--_MOL361_LTP__T	32.0
Saccharopolyspora_rectivirgula-_-JN010255--_DSM_43747_T	41.0
Thermoanaerobacter_mathranii_subsp._alimentarius-_-AY701758--_AIP_505.99_T	67.0
Barrientosiimonas_endolithica-_-LM994041--_JC268_T	27.0
Ornithinimicrobium_humiphilum-_-AB530139--_NBRC_106159_T	22.0
Pseudoalteromonas_tetraodonis-_-AF214729--_KMM_458_T	20.0
Lysinibacillus_halotolerans-_-KF443809--_LAM612_T	29.0
g__2039302	41.0
Veillonella_rodentium-_-AY514996--_ATCC_17743_T	35.0
Nocardioides_zeicaulis-_-KU201963--_JM-601_T	26.0
g__1763531	23.0
Altererythrobacter_dongtanensis-_-GU166344--_JM27_T	26.0
Limnovirga_soli-_-MN749921--_KCS-6T	23.0
Pontibacter_aurantiacus-_-KT361203--_NP1_T	17.0
Natrinema_pallidum-_-AB663463--_JCM_8980_T	36.0
Capnocytophaga_cynodegmi-_-AY643076--_CIP_103937_T	34.0
Cloacibacterium_rupense-_-AB682228--_NBRC_104931_T	32.0
Mycobacterium_diernhoferi-_-AF480599--_ATCC_19340_T	35.0
Cupriavidus_metallidurans-_-CP000353--_CH34_T	27.0
Rhodococcus_imtechensis-_-AY525785--_RKJ300_T	19.0
g__872112	26.0
Massilia_armeniaca-_-CP028324--_ZMN-3_wT	25.0
Bacteroides_facilis-_-MT905157--_NSJ-77_T	33.0
Shewanella_seohaensis-_-GU944672--_S7-3_T	32.0
Basfia_succiniciproducens-_-FJ463881--_JF4016_T	34.0
g__1042323	9.0
Enterococcus_moraviensis-_-AJAS01000020--_ATCC_BAA-383_T	35.0
g__1042325	47.0
Bordetella_pseudohinzii-_-JHEP02000033--_8-296-03_T	35.0
Stenotrophobacter_roseus-_-KP638489--_Ac_15_C4_T	26.0
Brachybacterium_muris-_-AJ537574--_C3H-21_T	27.0
Vibrio_xuii-_-AJ316181--_R-15052_T	25.0
Photorhabdus_akhurstii_subsp._bharatensis-_-KJ995730--_H3_T	25.0
Microvirga_vignae-_-JX504804--_BR3299_T	30.0
Spongiivirga_citrea-_-AB920327--_A7G-39_T	19.0
g__2893044	50.0
g__1920508	25.0
Pollutimonas_nitritireducens-_-MG205613--_JR1/69-2-13_/type_materialtype_strain_of_PollutimonasnitritireducensT	34.0
Pseudoalteromonas_haloplanktis-_-X67024--_ATCC_14393_T	21.0
Acetobacter_lambici-_-HF969863--_LMG_27439_T	28.0
g__1920504	29.0
Vibrio_intestinalis-_-ON139202--_YLB-11_/type_materialtype_strain_of_Vibrio_intestinalisT	25.0
g__129001	49.0
Corynebacterium_tuberculostearicum-_-AJ438050--_CIP107291_T	35.0
Geomonas_oryzisoli-_-MZ148503--_RG10_T	22.0
Spongiimicrobium_salis-_-LC060907--_A6F-11_T	17.0
Staphylospora_marina-_-MH819771--_SCSIO_07575_T	37.0
Oceanithermus_profundus-_-CP002361--_DSM_14977_T	58.0
Deinococcus_knuensis-_-LC148307--_16F3H_T	25.0
Saccharomonospora_iraqiensis_subsp._paurometabolica-_-AF540959--_YIM90007_T	26.0
Brachybacterium_alimentarium-_-X91031--_CNRZ_925_T	28.0
Acuticoccus_mangrovi-_-MT645817--_2012T	24.0
g__1911565	29.0
g__132607	44.0
g__2802288	26.0
Aquipluma_nitroreducens-_-LC276681--_MeG22__T	29.0
Streptomyces_sediminis-_-KP743982--_MKSP12_T	24.0
Hydrobacter_penzbergensis-_-JQ717375--_EM_4_T	23.0
Micromonospora_viridifaciens-_-X92623--_DSM_43909_T	25.0
Asaia_siamensis-_-AB035416--_S60-1_T	28.0
Thermanaerovibrio_acidaminovorans-_-CP001818--_DSM_6589_T	55.0
Hymenobacter_profundi-_-KY988565--_M2_T	29.0
Halothermothrix_orenii-_-CP001098--_H_168-_DSM_9562_T	53.0
Pasteurella_multocida_subsp._multocida-_-AF294410--_CCUG_17976_T	34.0
Pontibacter_arcticus-_-MG729207--_2b14_T	17.0
Leuconostoc_inhae-_-AEMJ01000011--_KCTC_3774_T	25.0
Streptomyces_fagopyri-_-MN044908--_QMT-28_T	26.0
Actinoplanes_deccanensis-_-AB036998--_IFO_13994T_T	26.0
Actinoplanes_digitatis-_-AB037000--_IFO_12512T_T	26.0
Aquincola_amnicola-_-LN794224--_TTM-94_T	28.0
Saccharolobus_caldissimus-_-LC275065--_HS-3_T	74.0
Rubritalea_tangerina-_-AB297806--_YM27-005_T	23.0
Xylanibacter_rodentium-_-JABKKE000000000--_PRODT	31.0
Micromonospora_arida-_-MG725912--_LB32_T	25.0
Arcobacter_skirrowii-_-L14625--_CCUG_10374_T	32.0
Martelella_lutilitoris-_-MG650290--_GH2-6_T	24.0
Iodidimonas_gelatinilytica-_-AB159206--_Hi-2T	25.0
Geodermatophilus_obscurus-_-X92356--_DSM_43160_T	24.0
Anaerobutyricum_soehngenii-_-AJ270490--_L2-7_T	34.0
Thermobrachium_celere-_-CAVN010000111--_DSM_8682_T	55.0
Streptomyces_chrysomallus_subsp._fumigatus-_-AB184645--_NBRC_15394_T	25.0
Streptomyces_capitiformicae-_-KX777629--_1H-SSA4_T	25.0
g__1123967	20.0
Streptomyces_benahoarensis-_-VKJP01000100--_MZ03-37_/type_materialtype_strain_of_Streptomyces_benahoarensisT	23.0
Alterococcus_agarolyticus-_-AF075271--_ADT3-_BCRC17102_T	24.0
Mycobacterium_intermedium-_-X67847--_DSM_44049_LTP__T	32.0
Thermosipho_atlanticus-_-AJ577471--_DV1140_T	69.0
g__1091	24.0
Agreia_bicolorata-_-AF159363--_VKM_Ac-1804_T	19.0
Thermothrix_thiopara-_-U61284--_ATCC_29244_T	26.0
Oerskovia_paurometabola-_-AJ314851--_DSM_14281_T	28.0
Sphingobacterium_rhinopitheci-_-MT951305--_WQ047_T	12.0
Leuconostoc_rapi-_-HG515542--_LMG_27676_T	24.0
Geotalea_daltonii-_-EU660516--_FRC-32_T	29.0
Mycoplasma_putrefaciens-_-CP003021--_KS1_T	24.0
g__1348911	33.0
g__3024823	34.0
Alkaliphilus_namsaraevii-_-KJ196388--_X-07-2_T	33.0
Lysobacter_sediminicola-_-JQ349048--_7C-9_T	23.0
Youxingia_wuxianensis-_-MT905149--_NSJ-64_T	34.0
Tenuifilum_thalassicum-_-CP041345--_38-H_T	29.0
Leifsonia_naganoensis-_-DQ232612--_DB103-_JCM10592_T	28.0
Sulfurimonas_indica-_-MK615088--_NW8N_T	17.0
Paraburkholderia_eburnea-_-JQ692176--_RR11_T	26.0
g__1481960	41.0
Thermus_thermophilus-_-X07998--_HB8_T	59.0
Streptomyces_umbrinus-_-AB184305--_NBRC_13091_T	25.0
g__2714594	24.0
Rhodobacter_lacus-_-LN835251--_JA826_T	25.0
g__2714592	24.0
Furfurilactobacillus_curtus-_-LC093898--_VTT_E-94560_T	27.0
Emticicia_soli-_-KX910785--_ZZ-4_T	26.0
Chelatococcus_reniformis-_-KJ469373--_B2974_T	24.0
Actinokineospora_baliensis-_-AB447488--_NBRC_104211_T	28.0
g__2822394	22.0
Halanaeroarchaeum_sulfurireducens-_-KM875608--_HSR2_T	33.0
g__269773	28.0
g__354354	23.0
Corynebacterium_belfantii-_-LT960553--_FRC0043_T	28.0
Pseudomonas_laurylsulfatiphila-_-NIRS01000000--_AP3_16_T	26.0
Serratia_myotis-_-KJ739884--_12_T	25.0
Lysobacter_helvus-_-MF417836--_D10_T	24.0
Leucobacter_chromiisoli-_-MW116730--_CSA1_T	25.0
g__2919589	32.0
Longirhabdus_pacifica-_-MH636585--_SCSIO_06110_T	27.0
Clostridium_haemolyticum-_-AB640687--_JCM_1402_T	37.0
Micropepsis_pineolensis-_-KU738893--_CS4_T	25.0
Seohaeicola_nanhaiensis-_-KF312716--_SS011A0-7#2-2_T	26.0
Flavobacterium_tyrosinilyticum-_-KR232271--_THG-DN8.8_T	20.0
Actinotalea_caeni-_-KF056990--_EBR-4-2_T	24.0
Cereibacter_johrii-_-AM398152--_JA192_=_J5Br_T	23.0
Thiomicrospira_cyclica-_-CP002776--_ALM1_T	29.0
Leptospira_johnsonii-_-LC196061--_E8_T	28.0
