"tip_label"	"accession"	"taxid"	"taxname"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
"'AY457084, Mycobacterium farcinogenes, Mycobacterium farcinogenes, (AY457084), NCTC 10955 T'"	"AY457084"	"1802"	"Mycobacterium farcinogenes"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1802"	NA
"'X79292, Mycobacterium chlorophenolicum, Mycobacterium chlorophenolicum, (X79292), DSM 43826 LTP [T] T'"	"X79292"	"37916"	"Mycobacterium chlorophenolicum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"37916"	NA
"'AY943385, Mycobacterium rufum, Mycobacterium rufum, (AY943385), JS14 T'"	"AY943385"	"318424"	"Mycobacterium rufum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"318424"	NA
"'AF480597, Mycobacterium chubuense, Mycobacterium chubuense, (AF480597), ATCC 27278 T'"	"AF480597"	"1800"	"Mycobacterium chubuense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1800"	NA
"'X55597, Mycobacterium obuense, Mycobacterium obuense, (X55597), ATCC 27023 T'"	"X55597"	"1807"	"Mycobacterium obuense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1807"	NA
"'MH401762, Mycobacterium kyogaense, Mycobacterium kyogaense, (MH401762), NCTC 11659 T'"	"MH401762"	"2212479"	"Mycobacterium kyogaense"	"2"	"201174"	"1760"	"85007"	"1762"	"1763"	"2212479"	NA
"'X55598, Mycobacterium aichiense, Mycobacterium aichiense, (X55598), ATCC 27280 T'"	"X55598"	"1799"	"Mycobacterium aichiense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1799"	NA
"'KM216314, Mycobacterium helvum, Mycobacterium helvum, (KM216314), JCM 30396 T'"	"KM216314"	"1534349"	"Mycobacterium helvum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1534349"	NA
"'X93183, Mycobacterium parafortuitum, Mycobacterium parafortuitum, (X93183), DSM 43528 T'"	"X93183"	"39692"	"Mycobacterium parafortuitum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"39692"	NA
"'HQ009482, Mycobacterium iranicum, Mycobacterium iranicum, (HQ009482), M05 T'"	"HQ009482"	"912594"	"Mycobacterium iranicum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"912594"	NA
"'AF480589, Mycobacterium poriferae, Mycobacterium poriferae, (AF480589), ATCC 35087 T'"	"AF480589"	"39694"	"Mycobacterium poriferae"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"39694"	NA
"'X81996, Mycobacterium gilvum, Mycobacterium gilvum, (X81996), ATCC 43909 LTP [T] T'"	"X81996"	"1804"	"Mycobacterium gilvum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1804"	NA
"'AF264700, Mycobacterium doricum, Mycobacterium doricum, (AF264700), FI-13295; DSM 44339 T'"	"AF264700"	"126673"	"Mycobacterium doricum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"126673"	NA
"'AF107039, Mycobacterium monacense, Mycobacterium monacense, (AF107039), B9-21-178 T'"	"AF107039"	"85693"	"Mycobacterium monacense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"85693"	NA
"'GU997640, Mycobacterium litorale, Mycobacterium litorale, (GU997640), F4 T'"	"GU997640"	"758802"	"Mycobacterium litorale"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"758802"	NA
"'U94745, Mycobacterium duvalii, Mycobacterium duvalii, (U94745), ATCC 43910 T'"	"U94745"	"39688"	"Mycobacterium duvalii"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"39688"	NA
"'X52932, Mycobacterium flavescens, Mycobacterium flavescens, (X52932), ATCC 14474. T'"	"X52932"	"1776"	"Mycobacterium flavescens"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1776"	NA
"'LT629971, Mycobacterium rutilum, Mycobacterium rutilum, (LT629971), DSM 45405 n[G] T'"	"LT629971"	"370526"	"Mycobacterium rutilum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"370526"	NA
"'HM770864, Mycobacterium tusciae, Mycobacterium tusciae, (HM770864), CIP106367 T'"	"HM770864"	"75922"	"Mycobacterium tusciae"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"75922"	NA
"'AY943386, Mycobacterium aromaticivorans, Mycobacterium aromaticivorans, (AY943386), JS19b1 T'"	"AY943386"	"318425"	"Mycobacterium aromaticivorans"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"318425"	NA
"'AJ429047, Mycobacterium rhodesiae, Mycobacterium rhodesiae, (AJ429047), DSM 44223T T'"	"AJ429047"	"36814"	"Mycobacterium rhodesiae"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"36814"	NA
"'DQ370008, Mycobacterium pallens, Mycobacterium pallens, (DQ370008), czh-8 T'"	"DQ370008"	"370524"	"Mycobacterium pallens"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"370524"	NA
"'AJ534886, Mycobacterium psychrotolerans, Mycobacterium psychrotolerans, (AJ534886), WA101 T'"	"AJ534886"	"216929"	"Mycobacterium psychrotolerans"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"216929"	NA
"'FR733719, Mycobacterium sphagni, Mycobacterium sphagni, (FR733719), DSM44076 T'"	"FR733719"	"1786"	"Mycobacterium sphagni"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1786"	NA
"'DQ534008, Mycobacterium crocinum, Mycobacterium crocinum, (DQ534008), czh-42 T'"	"DQ534008"	"388459"	"Mycobacterium crocinum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"388459"	NA
"'AF480603, Mycobacterium phlei, Mycobacterium phlei, (AF480603), ATCC 11758 T'"	"AF480603"	"1226750"	"Mycobacterium phlei"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1771"	"1226750"
"'EU605695, Mycobacterium insubricum, Mycobacterium insubricum, (EU605695), FI-06250 T'"	"EU605695"	"444597"	"Mycobacterium insubricum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"444597"	NA
"'AB537170, Mycobacterium madagascariense, Mycobacterium madagascariense, (AB537170), JCM 13574 T'"	"AB537170"	"212765"	"Mycobacterium madagascariense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"212765"	NA
"'MH935827, Mycolicibacterium stellerae, Mycolicibacterium stellerae, (MH935827), CECT8783 T'"	"MH935827"	"2358193"	"Mycolicibacterium stellerae"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"2358193"	NA
"'KM186137, Mycobacterium grossiae, Mycobacterium grossiae, (KM186137), PB739 T'"	"KM186137"	"1552759"	"Mycobacterium grossiae"	"2"	"201174"	"1760"	"85007"	"1762"	"1763"	"1552759"	NA
"'MF769712, Mycobacterium palauense, Mycobacterium palauense, (MF769712), CECT 8779 T'"	"MF769712"	"2034511"	"Mycobacterium palauense"	"2"	"201174"	"1760"	"85007"	"1762"	"1763"	"2034511"	NA
"'AJ010747, Mycobacterium elephantis, Mycobacterium elephantis, (AJ010747), DSM 44368 LTP [T] T'"	"AJ010747"	"81858"	"Mycobacterium elephantis"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"81858"	NA
"'AJ429046, Mycobacterium pulveris, Mycobacterium pulveris, (AJ429046), DSM 44222T T'"	"AJ429046"	"36813"	"Mycobacterium pulveris"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"36813"	NA
"'AJ634379, Mycobacterium confluentis, Mycobacterium confluentis, (AJ634379), DSM 44017 T'"	"AJ634379"	"28047"	"Mycobacterium confluentis"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"28047"	NA
"'KY933299.1, Mycobacterium neumannii, Mycobacterium neumannii, (KY933299.1), CECT 8766 T'"	"KY933299.1"	"2048551"	"Mycobacterium neumannii"	"2"	"201174"	"1760"	"85007"	"1762"	"1763"	"2048551"	NA
"'KY933300, Mycobacterium lehmannii, Mycobacterium lehmannii, (KY933300), CECT 8763 T'"	"KY933300"	"2048550"	"Mycobacterium lehmannii"	"2"	"201174"	"1760"	"85007"	"1762"	"1763"	"2048550"	NA
"'U96747, Mycobacterium novocastrense, Mycobacterium novocastrense, (U96747), 73 T'"	"U96747"	"59813"	"Mycobacterium novocastrense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"59813"	NA
"'FN430736, Mycobacterium hippocampi, Mycobacterium hippocampi, (FN430736), BFLP-6 T'"	"FN430736"	"659824"	"Mycobacterium hippocampi"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"659824"	NA
"'DQ473310, Mycobacterium gadium, Mycobacterium gadium, (DQ473310), CIP 105388 T'"	"DQ473310"	"1794"	"Mycobacterium gadium"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1794"	NA
"'BCTB01000077, Mycobacterium thermoresistibile, Mycobacterium thermoresistibile, (BCTB01000077), JCM6362 T'"	"BCTB01000077"	"1797"	"Mycobacterium thermoresistibile"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1797"	NA
"'KJ607136, Mycobacterium celeriflavum, Mycobacterium celeriflavum, (KJ607136), AFPC-000207 T'"	"KJ607136"	"1249101"	"Mycobacterium celeriflavum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1249101"	NA
"'KJ873240, Mycobacterium komaniense, Mycobacterium komaniense, (KJ873240), GPK 1020 T'"	"KJ873240"	"1566885"	"Mycobacterium komaniense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1566885"	NA
"'AJ429044, Mycobacterium moriokaense, Mycobacterium moriokaense, (AJ429044), DSM 44221T T'"	"AJ429044"	"39691"	"Mycobacterium moriokaense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"39691"	NA
"'AJ429045, Mycobacterium agri, Mycobacterium agri, (AJ429045), DSM 44515T T'"	"AJ429045"	"36811"	"Mycobacterium agri"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"36811"	NA
"'AJ131761, Mycobacterium smegmatis, Mycobacterium smegmatis, (AJ131761), ATCC 19420 T'"	"AJ131761"	"1772"	"Mycobacterium smegmatis"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1772"	NA
"'KJ855063, Mycobacterium anyangense, Mycobacterium anyangense, (KJ855063), QIA-38 T'"	"KJ855063"	"1431246"	"Mycobacterium anyangense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1431246"	NA
"'Y12872, Mycobacterium goodii, Mycobacterium goodii, (Y12872), M069 LTP [T] T'"	"Y12872"	"134601"	"Mycobacterium goodii"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"134601"	NA
"'AJ699399, Mycobacterium mageritense, Mycobacterium mageritense, (AJ699399), DSM 44476 T'"	"AJ699399"	"1209984"	"Mycobacterium mageritense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"53462"	"1209984"
"'AY457083, Mycobacterium wolinskyi, Mycobacterium wolinskyi, (AY457083), ATCC 700010 T'"	"AY457083"	"59750"	"Mycobacterium wolinskyi"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"59750"	NA
"'AB537171, Mycobacterium murale, Mycobacterium murale, (AB537171), JCM 13392 T'"	"AB537171"	"182220"	"Mycobacterium murale"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"182220"	NA
"'AF480590, Mycobacterium tokaiense, Mycobacterium tokaiense, (AF480590), ATCC 27282 T'"	"AF480590"	"39695"	"Mycobacterium tokaiense"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"39695"	NA
"'LN846834, Mycobacterium oryzae, Mycobacterium oryzae, (LN846834), JC290 T'"	"LN846834"	"1648871"	"Mycobacterium oryzae"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1648871"	NA
"'MN861241, Mycolicibacterium mengxianglii, Mycolicibacterium mengxianglii, (MN861241), Z-34T'"	"MN861241"	"2736649"	"Mycolicibacterium mengxianglii"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"2736649"	NA
"'JF271826, Mycobacterium koreense, Mycobacterium koreense, (JF271826), 01-305 T'"	"JF271826"	"1069220"	"Mycobacterium koreense"	"2"	"201174"	"1760"	"85007"	"1762"	"2126281"	"1069220"	NA
"'JF271823, Mycobacterium parakoreense, Mycobacterium parakoreense, (JF271823), 299 T'"	"JF271823"	"1069221"	"Mycobacterium parakoreense"	"2"	"201174"	"1760"	"85007"	"1762"	"2126281"	"1069221"	NA
"'DQ058405, Mycobacterium triviale, Mycobacterium triviale, (DQ058405), TMC 1453 T'"	"DQ058405"	"1798"	"Mycobacterium triviale"	"2"	"201174"	"1760"	"85007"	"1762"	"2126281"	"1798"	NA
"'AF480576, Mycobacterium brumae, Mycobacterium brumae, (AF480576), ATCC 51384 T'"	"AF480576"	"85968"	"Mycobacterium brumae"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"85968"	NA
"'X55603, Mycobacterium chitae, Mycobacterium chitae, (X55603), ATCC 19627 T'"	"X55603"	"1792"	"Mycobacterium chitae"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1792"	NA
"'AF480600, Mycobacterium fallax, Mycobacterium fallax, (AF480600), ATCC 35219 T'"	"AF480600"	"1793"	"Mycobacterium fallax"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"1793"	NA
"'U49401, Mycobacterium hassiacum, Mycobacterium hassiacum, (U49401), Strain 3849 LTP [T] T'"	"U49401"	"46351"	"Mycobacterium hassiacum"	"2"	"201174"	"1760"	"85007"	"1762"	"1866885"	"46351"	NA
"'CP002786, Hoyosella subflava, Hoyosella subflava, (CP002786), DQS3-9A1 T'"	"CP002786"	"443218"	"Hoyosella subflava"	"2"	"201174"	"1760"	"85007"	"3040680"	"697025"	"639313"	"443218"
"'KX146464, Hoyosella altamirensis, Hoyosella altamirensis, (KX146464), DSM 45258 T'"	"KX146464"	"616997"	"Hoyosella altamirensis"	"2"	"201174"	"1760"	"85007"	"3040680"	"697025"	"616997"	NA
"'KX119424, Hoyosella suaedae, Hoyosella suaedae, (KX119424), LNNU 331112T'"	"KX119424"	"2605429"	"Hoyosella suaedae"	"2"	"201174"	"1760"	"85007"	"3040680"	"3040681"	"2605429"	NA
"'MT279876, Hoyosella lacisalsi, Hoyosella lacisalsi, (MT279876), G463T'"	"MT279876"	"2742202"	"Hoyosella lacisalsi"	"2"	"201174"	"1760"	"85007"	"3040680"	"3040681"	"2742202"	NA
"'KU051698, Hoyosella rhizosphaerae, Hoyosella rhizosphaerae, (KU051698), J12GA03 T'"	"KU051698"	"1755582"	"Hoyosella rhizosphaerae"	"2"	"201174"	"1760"	"85007"	"3040680"	"697025"	"1755582"	NA
"'KF548053, Tomitella cavernea, Tomitella cavernea, (KF548053), YIM C00895 T'"	"KF548053"	"1387982"	"Tomitella cavernea"	"2"	"201174"	"1760"	"85007"	NA	"741759"	"1387982"	NA
"'AB491283, Tomitella biformata, Tomitella biformata, (AB491283), AHU 1821 T'"	"AB491283"	"1448389"	"Tomitella biformata"	"2"	"201174"	"1760"	"85007"	NA	"741759"	"630403"	"1448389"
"'MK583683, Tsukamurella asaccharolytica, Tsukamurella asaccharolytica, (MK583683), HKU71 T'"	"MK583683"	"2592067"	"Tsukamurella asaccharolytica"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"2592067"	NA
"'KP888572, Tsukamurella hongkongensis, Tsukamurella hongkongensis, (KP888572), HKU52 T'"	"KP888572"	"1671023"	"Tsukamurella hongkongensis"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"1671023"	NA
"'AY238513, Tsukamurella pseudospumae, Tsukamurella pseudospumae, (AY238513), N1176 T'"	"AY238513"	"239498"	"Tsukamurella pseudospumae"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"239498"	NA
"'KY787186, Tsukamurella hominis, Tsukamurella hominis, (KY787186), HKU65 T'"	"KY787186"	"1970232"	"Tsukamurella hominis"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"1970232"	NA
"'KY787187, Tsukamurella ocularis, Tsukamurella ocularis, (KY787187), HKU63 T'"	"KY787187"	"1970234"	"Tsukamurella ocularis"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"1970234"	NA
"'X92981, Tsukamurella pulmonis, Tsukamurella pulmonis, (X92981), IMMIB D-1321 = DSM 44142 T'"	"X92981"	"47312"	"Tsukamurella pulmonis"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"47312"	NA
"'AY238514, Tsukamurella tyrosinosolvens, Tsukamurella tyrosinosolvens, (AY238514), DSM 44234 T'"	"AY238514"	"57704"	"Tsukamurella tyrosinosolvens"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"57704"	NA
"'MK583684, Tsukamurella conjunctivitidis, Tsukamurella conjunctivitidis, (MK583684), HKU72 T'"	"MK583684"	"2592068"	"Tsukamurella conjunctivitidis"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"2592068"	NA
"'KP888571, Tsukamurella sinensis, Tsukamurella sinensis, (KP888571), HKU51 T'"	"KP888571"	"1671022"	"Tsukamurella sinensis"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"1671022"	NA
"'MK583682, Tsukamurella sputi, Tsukamurella sputi, (MK583682), HKU70 T'"	"MK583682"	"2591848"	"Tsukamurella sputi"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"2591848"	NA
"'Z37150, Tsukamurella spumae, Tsukamurella spumae, (Z37150), M. Goodfellow N1171  T'"	"Z37150"	"44753"	"Tsukamurella spumae"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"44753"	NA
"'AF283280, Tsukamurella paurometabola, Tsukamurella paurometabola, (AF283280), ATCC8368 T'"	"AF283280"	"521096"	"Tsukamurella paurometabola"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"2061"	"521096"
"'AF283283, Tsukamurella strandjordii, Tsukamurella strandjordii, (AF283283), ATCCBAA-173 T'"	"AF283283"	"147577"	"Tsukamurella strandjordii"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"147577"	NA
"'AF283281, Tsukamurella inchonensis, Tsukamurella inchonensis, (AF283281), ATCC700082 T'"	"AF283281"	"42777"	"Tsukamurella inchonensis"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"42777"	NA
"'KT581020, Tsukamurella serpentis, Tsukamurella serpentis, (KT581020), HKU54 T'"	"KT581020"	"1750603"	"Tsukamurella serpentis"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"1750603"	NA
"'FJ917743, Tsukamurella soli, Tsukamurella soli, (FJ917743), JS18-1 T'"	"FJ917743"	"644556"	"Tsukamurella soli"	"2"	"201174"	"1760"	"85007"	"85028"	"2060"	"644556"	NA
"'AM397636, Corynebacterium ureicelerivorans, Corynebacterium ureicelerivorans, (AM397636), IMMIB RIV-2301 T'"	"AM397636"	"401472"	"Corynebacterium ureicelerivorans"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"401472"	NA
"'LT576414, Corynebacterium fournieri, Corynebacterium fournieri, (LT576414), Marseille-P2948 T'"	"LT576414"	"1852390"	"Corynebacterium fournieri"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"1852390"	NA
"'MN592987, Corynebacterium lujinxingii, Corynebacterium lujinxingii, (MN592987), zg-917T'"	"MN592987"	"2763010"	"Corynebacterium lujinxingii"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"2763010"	NA
"'Y11200, Corynebacterium mucifaciens, Corynebacterium mucifaciens, (Y11200), DMMZ 2278 T'"	"Y11200"	"1161097"	"Corynebacterium mucifaciens"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"57171"	"1161097"
"'MN592990, Corynebacterium wankanglinii, Corynebacterium wankanglinii, (MN592990), zg-913T'"	"MN592990"	"2735136"	"Corynebacterium wankanglinii"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"2735136"	NA
"'X82055, Corynebacterium afermentans subsp. lipophilum, Corynebacterium afermentans subsp. lipophilum, (X82055), CIP 103500 T'"	"X82055"	"144184"	"Corynebacterium afermentans subsp. lipophilum"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"38286"	NA
"'X82054, Corynebacterium afermentans subsp. afermentans, Corynebacterium afermentans subsp. afermentans, (X82054), CIP 103499T T'"	"X82054"	"144183"	"Corynebacterium afermentans subsp. afermentans"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"38286"	NA
"'FN295567, Corynebacterium pilbarense, Corynebacterium pilbarense, (FN295567), IMMIB WACC-658 T'"	"FN295567"	"630407"	"Corynebacterium pilbarense"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"1288393"	"630407"
"'FNRU01000002, Corynebacterium coyleae, Corynebacterium coyleae, (FNRU01000002), DSM 44184 w[G] T'"	"FNRU01000002"	"53374"	"Corynebacterium coyleae"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"53374"	NA
"'Y14651, Corynebacterium riegelii, Corynebacterium riegelii, (Y14651), dmmz 2415 T'"	"Y14651"	"156976"	"Corynebacterium riegelii"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"156976"	NA
"'AJ431634, Corynebacterium glaucum, Corynebacterium glaucum, (AJ431634), IMMIB R-5091 = DSM 44530 = NRRL B-24142 T'"	"AJ431634"	"187491"	"Corynebacterium glaucum"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"187491"	NA
"'Y09655, Corynebacterium sundsvallense, Corynebacterium sundsvallense, (Y09655), CCUG 36622 T'"	"Y09655"	"161902"	"Corynebacterium sundsvallense"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"161902"	NA
"'AF010474, Corynebacterium thomssenii, Corynebacterium thomssenii, (AF010474), DSM 44276 LTP [T] T'"	"AF010474"	"62629"	"Corynebacterium thomssenii"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"62629"	NA
"'KY593177, Corynebacterium gottingense, Corynebacterium gottingense, (KY593177), 99221 T'"	"KY593177"	"2041036"	"Corynebacterium gottingense"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"2041036"	NA
"'Y09044, Corynebacterium imitans, Corynebacterium imitans, (Y09044), 2023 T'"	"Y09044"	"156978"	"Corynebacterium imitans"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"156978"	NA
"'AJ314919, Corynebacterium appendicis, Corynebacterium appendicis, (AJ314919), DSM 44531T T'"	"AJ314919"	"1161099"	"Corynebacterium appendicis"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"163202"	"1161099"
"'LT576404, Corynebacterium urinipleomorphum, Corynebacterium urinipleomorphum, (LT576404), Marseille-P2799 T'"	"LT576404"	"1852380"	"Corynebacterium urinipleomorphum"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"1852380"	NA
"'AY677186, Corynebacterium tuscaniense, Corynebacterium tuscaniense, (AY677186), ISS-5309; ATCC BAA-1141; CCUG 51321 T'"	"AY677186"	"302449"	"Corynebacterium tuscaniense"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"302449"	NA
"'HE575405, Corynebacterium aquatimens, Corynebacterium aquatimens, (HE575405), IMMIB L-2475 T'"	"HE575405"	"1190508"	"Corynebacterium aquatimens"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"1190508"	NA
"'X84252, Corynebacterium cystitidis, Corynebacterium cystitidis, (X84252), NCTC 11863 T'"	"X84252"	"35757"	"Corynebacterium cystitidis"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"35757"	NA
"'X81908, Corynebacterium pilosum, Corynebacterium pilosum, (X81908), ATCC 29592T T'"	"X81908"	"35756"	"Corynebacterium pilosum"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"35756"	NA
"'EF217056, Corynebacterium massiliense, Corynebacterium massiliense, (EF217056), 5402485 T'"	"EF217056"	"1121364"	"Corynebacterium massiliense"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"441501"	"1121364"
"'AQUV01000005, Corynebacterium capitovis, Corynebacterium capitovis, (AQUV01000005), DSM 44611 T'"	"AQUV01000005"	"1121354"	"Corynebacterium capitovis"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"131081"	"1121354"
"'X81873, Corynebacterium auris, Corynebacterium auris, (X81873), DZZM 328 T'"	"X81873"	"44750"	"Corynebacterium auris"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"44750"	NA
"'LT629765, Corynebacterium timonense, Corynebacterium timonense, (LT629765), DSM 45434 n[G] T'"	"LT629765"	"441500"	"Corynebacterium timonense"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"441500"	NA
"'LT629700, Corynebacterium mycetoides, Corynebacterium mycetoides, (LT629700), DSM 20632 n[G] T'"	"LT629700"	"38302"	"Corynebacterium mycetoides"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"38302"	NA
"'MT043933, Corynebacterium qintianiae, Corynebacterium qintianiae, (MT043933), MC1420 T'"	"MT043933"	"2709392"	"Corynebacterium qintianiae"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"2709392"	NA
"'CP038157, Corynebacterium sanguinis, Corynebacterium sanguinis, (CP038157), CCUG 58655 T'"	"CP038157"	"2594913"	"Corynebacterium sanguinis"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"2594913"	NA
"'ACHJ01000075, Corynebacterium lipophiloflavum, Corynebacterium lipophiloflavum, (ACHJ01000075), DSM 44291 T'"	"ACHJ01000075"	"525263"	"Corynebacterium lipophiloflavum"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"161889"	"525263"
"'MG798930, Corynebacterium liangguodongii, Corynebacterium liangguodongii, (MG798930), 2184 T'"	"MG798930"	"2079535"	"Corynebacterium liangguodongii"	"2"	"201174"	"1760"	"85007"	"1653"	"1716"	"2079535"	NA
